"Hash","Path"
"043E0A2A3B718C42004FCCD38C80E50E05EB6B3E","C:\Windows\System32\Dism.exe"
"CA8D48B7C0646D24C87ACE9D94B851BD2BF8EA0B","C:\Windows\System32\dllhost.exe"
"47DAB9F67544849693D0AF8AAF10CD29AFD69122","C:\Windows\System32\dllhst3g.exe"
"4077207DA8C513C57F1B628CD3F1708EE3C2D40B","C:\Windows\System32\doskey.exe"
"2904327B36327B9E40AE4C4216E369D4A26F5191","C:\Windows\System32\dpapimig.exe"
"D42B4FC663FB0328A2307EC7C8F56F220872D953","C:\Windows\System32\DpiScaling.exe"
"9D81571936C9270600E54F7BCA210026F6ECD830","C:\Windows\System32\dplaysvr.exe"
"9D81571936C9270600E54F7BCA210026F6ECD830","C:\Windows\System32\dpnsvr.exe"
"2BC4B5F66769C9A7361D86EB3B8B2A82A285E65C","C:\Windows\System32\driverquery.exe"
"A2A801C821F3CD3D9302CAC9D0460367CF31EE04","C:\Windows\System32\dsacls.exe"
"8A65830A57E6C14F301588323DACD3C6B7832963","C:\Windows\System32\dsdbutil.exe"
"CEC672241ED4A0E1F53AAFA6AB8210075AED3BE2","C:\Windows\System32\dsmgmt.exe"
"7D19F0607CA337A23A74383B9AD7C2CEF0CC19A5","C:\Windows\System32\dtdump.exe"
"57E36BA27CFD74C70567E5CE6305381317D9808C","C:\Windows\System32\dvdplay.exe"
"D38434E3B37AFA5393C0CC7D219D91C59E43E4EF","C:\Windows\System32\DWWIN.EXE"
"B65ED4B4B1FB9CC5C128EE48A0B7CD326BA3AC93","C:\Windows\System32\dxdiag.exe"
"8BF7837B2C789531B2D136A041D927D11F64A2FC","C:\Windows\System32\EaseOfAccessDialog.exe"
"F84627DD29D9AF24A661DA0F24609B07FA194494","C:\Windows\System32\edpnotify.exe"
"8A417B125D22CD6E75EDD8F16C82CB2ADB4EDE3B","C:\Windows\System32\efsui.exe"
"339AB7C897FC50930B29AFA0E6C11FBD1DED2E69","C:\Windows\System32\EhStorAuthn.exe"
"2D07C804E9EFE16DDA41619D9E5F5448E524BBED","C:\Windows\System32\esentutl.exe"
"EF68B45EA5F42CC859BA1C63E96B2CC72CF679D4","C:\Windows\System32\eudcedit.exe"
"B27C3E379F4B4575F9080E56F33054B6855460C2","C:\Windows\System32\eventcreate.exe"
"A6B21843720A2BD6B044B5078E7E94DCA8CC6B06","C:\Windows\System32\eventvwr.exe"
"5D256016C9095AD9D9D9A33CC310EB810A9D80FE","C:\Windows\System32\expand.exe"
"D4B27E72D123117A4F7AB227BFC4C0046461EB67","C:\Windows\System32\explorer.exe"
"73EAE67D723328D609E43531E80DB37219ED5E02","C:\Windows\System32\extrac32.exe"
"3122B5A4A51AA9B5435DBEA0E335C3A6405F0267","C:\Windows\System32\fc.exe"
"83780092915B15E5188AD0B2E7A683442566F3BF","C:\Windows\System32\find.exe"
"D8B69C48D0B67D1825F191984E2032712823E4EC","C:\Windows\System32\findstr.exe"
"140E4BF6934EEF85C10A96EE45CC6E479AA30992","C:\Windows\System32\finger.exe"
"ADD5EB08AFC97693E7F1A48B6AF413D3FF59F113","C:\Windows\System32\fixmapi.exe"
"66045B36AC2D8313E23DE5F4532EA8FCB185CD4C","C:\Windows\System32\FlashPlayerApp.exe"
"13976D41F2E7CB57D0C524E06A541BA960CA1F06","C:\Windows\System32\fltMC.exe"
"F0B1B23EB18C0818897CB36E2B16E01F2E7C63ED","C:\Windows\System32\Fondue.exe"
"EBA6E2EE9F9204A4FEA1AD98016FD604760D193A","C:\Windows\System32\fontdrvhost.exe"
"2047BC42BD465A3F47A2A9EB6823C3C0A68E7405","C:\Windows\System32\fontview.exe"
"0CF2936B8D074F39FE030FEF6266AF53399B31AF","C:\Windows\System32\forfiles.exe"
"F89261D8AB16CFECA8A26A9E49DAB0AEEBF1F0DB","C:\Windows\System32\fsquirt.exe"
"E98B328B51FF18D2042C0A75CF8F5F882FBAC4BB","C:\Windows\System32\fsutil.exe"
"D73128F714D07F8149E018AEBF29048576F423C0","C:\Windows\System32\ftp.exe"
"EC5654BBA60A0617B3D8379FF33841E173E98BA6","C:\Windows\System32\GameBarPresenceWriter.exe"
"B5E238D8A14D591EEBE7338326352219777F233C","C:\Windows\System32\GamePanel.exe"
"CB788C30FFA61E17327D411B55CE6EE7491062D5","C:\Windows\System32\getmac.exe"
"66386E3CB2B37BCC6B98D34D0B3FC32EF0BDA6C7","C:\Windows\System32\gpresult.exe"
"94404F6819A4EAA5C9B8ACF37AF712ED323DE31E","C:\Windows\System32\gpscript.exe"
"D625CEAB6458FB07A8CC27DF289BCD63CD65CB82","C:\Windows\System32\gpupdate.exe"
"515EA092604E6A3EAD70E702573DE0C54D769620","C:\Windows\System32\grpconv.exe"
"D49793C7F6359EF3519D6972EFA8A6AD8151940D","C:\Windows\System32\hdwwiz.exe"
"0461D593E5D7E38319DB5B57EF50EB773BAF8EE2","C:\Windows\System32\help.exe"
"003BD308D99FF43D8E1881DE337FF3EF9F757960","C:\Windows\System32\hh.exe"
"AFAD449EA0F14299847B6CE341105F728DBDB311","C:\Windows\System32\HOSTNAME.EXE"
"9F35D4F5C89393A70FF66D985FFAC6F78B8C5DA5","C:\Windows\System32\icacls.exe"
"5DCD267C7E7A816234E7D7A768EAD12F2353087C","C:\Windows\System32\icsunattend.exe"
"518263A503D77FDE3D7C5A4C72899EE7951FFF95","C:\Windows\System32\ieUnatt.exe"
"06845890C783ABB305A8C9BBD119DF5DE0A17E6F","C:\Windows\System32\iexpress.exe"
"D6153796E0B88B6519E538FD8898C72655E1C0FF","C:\Windows\System32\InfDefaultInstall.exe"
"53E26E8B0C7145BD85E37A727A60313BFF7703C8","C:\Windows\System32\InputSwitchToastHandler.exe"
"9F63732ADE74FC269128BB0FDABD302CB4F09F69","C:\Windows\System32\instnm.exe"
"261127183DF2987DE2239806DD74FE624C430608","C:\Windows\System32\ipconfig.exe"
"FF23DD6299049F4E9FF90976D5A587B3DEFFAABF","C:\Windows\System32\iscsicli.exe"
"E57F2F600C845EE8C29AD983DAAED413D2D0AD93","C:\Windows\System32\iscsicpl.exe"
"4354F5CD9B4047FD00AF177139B172A907F7B34F","C:\Windows\System32\isoburn.exe"
"511D913F817DD36995035DFA64FB2D7F171CCDCB","C:\Windows\System32\ktmutil.exe"
"CBDF87518AB0437CCAB8F246E9AB6DC01C876FEF","C:\Windows\System32\label.exe"
"BFE5D6F4DE77D7E91C272ADD6119660E3A6EF793","C:\Windows\System32\LaunchTM.exe"
"25CB690FAD42BC11F135A22A2A77D0E745946BA6","C:\Windows\System32\LaunchWinApp.exe"
"E711D0A10FB9D9719FD16B166F728FBD99871348","C:\Windows\System32\ldifde.exe"
"3DEC174F08F22FACFCB53D4BD8993D0AB9DA5EAE","C:\Windows\System32\lodctr.exe"
"CF9F4A8BC06F3B03385B4FC60EF38075C4BEF109","C:\Windows\System32\logagent.exe"
"8C60669692F37455A9CF3F954D8CB061352A4FC6","C:\Windows\System32\logman.exe"
"D0B00DC14233A7EC509A3D2393DD64263FB38B3E","C:\Windows\System32\Magnify.exe"
"85DFD8B30399A207B0CFDE6FCBAE03385DD98642","C:\Windows\System32\makecab.exe"
"7751C7C2371AC15896D855759037757DEB1C7954","C:\Windows\System32\mavinject.exe"
"60F23D6F5BAEA091C997DC7527C0F2896C801F6F","C:\Windows\System32\mcbuilder.exe"
"204E6274A0AB04ED1596CDCBB41BD92C7F54EA62","C:\Windows\System32\mfpmp.exe"
"D5F486F60BD4A3230C65EABDF6C6CBC31C7ECF2F","C:\Windows\System32\mmc.exe"
"AA6EA19D1B101A790E54E0A54C2FC1D1DFB992C5","C:\Windows\System32\mmgaserver.exe"
"99C6C768C5E1F1EFBA918B9432A108A8515A66CF","C:\Windows\System32\mobsync.exe"
"4934F95BA483F3626E91C7B16DA609DDF04E8081","C:\Windows\System32\mountvol.exe"
"1697129DD5541DA901E909D886983AEE01DDAC87","C:\Windows\System32\MRINFO.EXE"
"25FA6252069395C5F923A22D40FCB0EC6D13A109","C:\Windows\System32\msdt.exe"
"FC8716EB4A2C5EB980022F8683DFBD4CD9A5B727","C:\Windows\System32\msfeedssync.exe"
"089B8363EB686C8D055EC2C4E5899FDD450EF77D","C:\Windows\System32\mshta.exe"
"1D0C7CFCA8104D06DE1F08B97F28B3520C246CD7","C:\Windows\System32\msiexec.exe"
"74DBDE5817BBCDCA9DBF81CE24461AC7F6AFFDC0","C:\Windows\System32\msinfo32.exe"
"1E2A48F1088CA5AB78617A7EEB8AA5F62ABD4846","C:\Windows\System32\mspaint.exe"
"C32BB7E5D18A9044F327E8E2FCF23E8F96E5BCCA","C:\Windows\System32\msra.exe"
"C04DADEF7E27983972BC1BD93304DCF8FFA7E28C","C:\Windows\System32\mstsc.exe"
"3D41AC230B7FB2A467804D5341A54491D8AF0530","C:\Windows\System32\mtstocom.exe"
"5DD8888A1557FF002A36CF99FB4EBFFA47067459","C:\Windows\System32\MuiUnattend.exe"
"A718DCF5571EADCBF311322D30077CB95473D929","C:\Windows\System32\ndadmin.exe"
"A5BADC2DD4DBAA8ED5F0A3646F7248BF060A2F13","C:\Windows\System32\net.exe"
"3BF2745BE3C0EAD7B7E582563E4FC34C160B5DAE","C:\Windows\System32\net1.exe"
"D8D58E5B915458DB28D9866695800EBA5FC6CC09","C:\Windows\System32\netbtugc.exe"
"C5ACEC8E7C386E01E12186C7C7B9FE619BEB7810","C:\Windows\System32\NetCfgNotifyObjectHost.exe"
"9EA921E5E7956E602939FE6366CDADF97AB06177","C:\Windows\System32\netiougc.exe"
"E94782BE789535B2ED055F9891E4D8F3C266CF73","C:\Windows\System32\Netplwiz.exe"
"42A2098CF80EF917B6374715914FFAA36F6B65DF","C:\Windows\System32\netsh.exe"
"58439037BD6BABFA0EB32E2C1F331D8E715A8B62","C:\Windows\System32\NETSTAT.EXE"
"81A1BAEE23814ED74124EA8CD08BD49E6FC734C5","C:\Windows\System32\newdev.exe"
"50EF7C645FD5CBB95D50FBADDF6213800F9296EC","C:\Windows\System32\notepad.exe"
"94EEF82037135C46AFADD641C58F8D46E2399C2B","C:\Windows\System32\nslookup.exe"
"FB2EE55AA432B3E150C518E378D2CE4C4295A62C","C:\Windows\System32\ntprint.exe"
"6319C59F5B2591C736B12DDEB2743A9BBEF2A73C","C:\Windows\System32\odbcad32.exe"
"C5062F8F0AB46D9CED9D23F1E7473338C5F24EFD","C:\Windows\System32\odbcconf.exe"
"CE8669D8826C8795115D58C62E726AE53943DCE9","C:\Windows\System32\OneDriveSetup.exe"
"7240332D975AAF2F26726730CA18113FE37B5563","C:\Windows\System32\openfiles.exe"
"2D00DE8557AC739E93E07B376FAD859AC7E15752","C:\Windows\System32\OpenWith.exe"
"ABE52E52EEA480B0DBDDC51630793DCE66E7C48E","C:\Windows\System32\OposHost.exe"
"AACF1098CF9BE6575E73839E7EAA46F62E71C94C","C:\Windows\System32\PackagedCWALauncher.exe"
"30761FDE12B8D7BC7376D2F6DF44EF8AF347E951","C:\Windows\System32\PasswordOnWakeSettingFlyout.exe"
"6C43FC753A74290889C62D432035465D54D6A58E","C:\Windows\System32\PATHPING.EXE"
"5972B81346E1709BFA787328BC3CDE4BC4549AF9","C:\Windows\System32\pcaui.exe"
"E826FDD69BDB47C8B13E4CD19CAD5F2AB0580400","C:\Windows\System32\perfhost.exe"
"06D3C338A1C30921DD8544F117F43497AD111E86","C:\Windows\System32\perfmon.exe"
"E8EA5666C04F3D9AD946CE0D8B19C78ED183F70A","C:\Windows\System32\PickerHost.exe"
"FCF4DAD8C4AD101504B1BF47CBBDDBAC36B558A7","C:\Windows\System32\PING.EXE"
"9EA846D34523EDE2F4126C87895F3AE9983633DC","C:\Windows\System32\PkgMgr.exe"
"146887DAC2D6973C2F5F26E0593003D49805240A","C:\Windows\System32\poqexec.exe"
"0989525DDA5F937A4895F2A53A4319FF16890B03","C:\Windows\System32\powercfg.exe"
"DA141EC60E3CE6CC8A9CF60D13C4DEB6CB105B4A","C:\Windows\System32\PresentationHost.exe"
"78533509A2E269201ECAFB1808AB99C6871C0390","C:\Windows\System32\prevhost.exe"
"E8B391A3B9FF13F5D87813706CC0584F027EA1F8","C:\Windows\System32\print.exe"
"B25AC4DC19EF1A37B0A554923B8ECB8421CB8689","C:\Windows\System32\printui.exe"
"F66CE33A20A672D16C6ED7652C88E240A6F10231","C:\Windows\System32\proquota.exe"
"C1F6EC1098B6DFB25235CAF2F0721C72B38011CC","C:\Windows\System32\provlaunch.exe"
"8B5D904B77B061B2100374D6B98DB276459352D3","C:\Windows\System32\psr.exe"
"58E24C9C74FB0CF4C4FFBD20EE124979BFD8D9E9","C:\Windows\System32\quickassist.exe"
"6F3094856E6040A92FAAB8F30B0EC2C6F957CB6D","C:\Windows\System32\rasautou.exe"
"454C0132295D76E8FAF8EEA39B12CCC7D9B0921E","C:\Windows\System32\rasdial.exe"
"846A6D77DF67C5C35D608FD68982DCCDE7A40104","C:\Windows\System32\raserver.exe"
"A60512734B1ACCE3B944736B1CBA20F8643A3CAA","C:\Windows\System32\rasphone.exe"
"29A65983AB40C3993D986460969058247F5A24E4","C:\Windows\System32\RdpSa.exe"
"53ADDBD09640C64993E0782009E11FBA0BC605B5","C:\Windows\System32\RdpSaProxy.exe"
"4F48164E97DB9C492AA07A4272C47A9B7D3FEE9E","C:\Windows\System32\RdpSaUacHelper.exe"
"C0FB3D581A4716F31537058C9FBDF4A97AC1CB18","C:\Windows\System32\rdrleakdiag.exe"
"99E933D32A6562CE7A85AD66D6BEDF08179ED0B5","C:\Windows\System32\ReAgentc.exe"
"BEE11FDB9806B1527C46DF2F374B1716E13ACA20","C:\Windows\System32\recover.exe"
"F24D851FE8024CE9804DA6B540C588BC38A5BFAF","C:\Windows\System32\reg.exe"
"95A9C5AEE9B5211B93520B3CD965F2D20274DD9E","C:\Windows\System32\regedit.exe"
"B51311EEE2A58FDF80CD55616B5A15291A5EE951","C:\Windows\System32\regedt32.exe"
"E31AB48D15AC4C70F591D75D7A43EE20DD3C2C9B","C:\Windows\System32\regini.exe"
"1B85E53521F7D6361CF5FF124AB8F3A6138F2815","C:\Windows\System32\Register-CimProvider.exe"
"CB377E2BA78E131D7A1887C58C073E23D003454F","C:\Windows\System32\regsvr32.exe"
"FC23C6A268B9C07547719BB011EEA886C5713FAA","C:\Windows\System32\rekeywiz.exe"
"96B737FE413FCF6880AD03C5E8E10B4FF262E137","C:\Windows\System32\relog.exe"
"D0665CFD75DE6851209456C196C36C0C4E1A3C2F","C:\Windows\System32\repadmin.exe"
"FA64006A32B2E87B8A3B5029CE6A50C30950F73F","C:\Windows\System32\replace.exe"
"6F0ECAC4D0DF233C7F20FF660A672E8C8D594232","C:\Windows\System32\resmon.exe"
"DEF8B8521D92542D872317C4A4EA5978E0F14448","C:\Windows\System32\RMActivate.exe"
"97BC04CF01C7DC7F4BA6DBDC4D246FD93E725C87","C:\Windows\System32\RMActivate_isv.exe"
"24AB10199A453D534AFCBC57A31B345586048081","C:\Windows\System32\RMActivate_ssp.exe"
"EC4670AE5179B98AAA50B14547018C7E06937735","C:\Windows\System32\RMActivate_ssp_isv.exe"
"D960EC36D098774F5365517A8EB8DE410778609F","C:\Windows\System32\RmClient.exe"
"F8BCAD682AE567D6DD7F6C3A53BC00C7A629F096","C:\Windows\System32\Robocopy.exe"
"D835E16660647CF2EFF6D006E5E5AF22756AA30D","C:\Windows\System32\ROUTE.EXE"
"5771AB69270C04A6CDDB5B24701A6A7FAC65077F","C:\Windows\System32\RpcPing.exe"
"DC9CBA68BA26359AC9F3CB3349131C624C72741A","C:\Windows\System32\rrinstaller.exe"
"9645690A9F0F22E66259C36DCCECB170EF8B4887","C:\Windows\System32\runas.exe"
"B8A3DD162A865C8AB923862FDD9AF626B81651A9","C:\Windows\System32\rundll32.exe"
"201930C8F3D08B35BE95DA27BED479F6494175B6","C:\Windows\System32\RunLegacyCPLElevated.exe"
"9856DADD0F49B00C72524E0233A8BF027374DADF","C:\Windows\System32\runonce.exe"
"5D192324ADDD32BF93B5009981CDC6A454C5DB50","C:\Windows\System32\sc.exe"
"2975F2AB72EE6E1886C555280C31D1AA6B0148D6","C:\Windows\System32\schtasks.exe"
"E1253BDBAF0CA5D8213FEE8A0913C1302C0998A3","C:\Windows\System32\sdbinst.exe"
"E0B54C3385114A09CF1E4E035FA6431207394827","C:\Windows\System32\sdchange.exe"
"6A0B5CE7964379CE5019E46302EFDF6F5EC19A95","C:\Windows\System32\sdiagnhost.exe"
"D3F8E6A645EDAF93D47F3A5D6D133EA8D3674E22","C:\Windows\System32\SearchFilterHost.exe"
"01186EF9D5548CFB5B735F79CD29E540FFF0475D","C:\Windows\System32\SearchIndexer.exe"
"E30CB205CEE3D7054D859BE8591E88C09BAD2410","C:\Windows\System32\SearchProtocolHost.exe"
"C6DFD5A7AEC5C4BB068C2FD4E5A4F4B17A65EA7A","C:\Windows\System32\SecEdit.exe"
"21F946BBAE92921EEAD50381370EC54E14F0AA08","C:\Windows\System32\secinit.exe"
"2BDF95CCA2FCF16019414F7FCB8735CCAC634BC7","C:\Windows\System32\sethc.exe"
"C98AB79658ACDEC113B44B9757E53E275F35A991","C:\Windows\System32\SettingSyncHost.exe"
"BC10901A5F62D0270F11F2507D09E108FB79CBDA","C:\Windows\System32\setup16.exe"
"C9436F6A37E23D3C61A995BC87F6EDC6737CE7E3","C:\Windows\System32\setupugc.exe"
"3E08F2AC69BF803AEBEB94E1E635C45E329FCE99","C:\Windows\System32\setx.exe"
"C89A23D318FADD7BEFC525EC8B396FBA42C0AD6B","C:\Windows\System32\sfc.exe"
"772038B6EDE76831AC02444CCD826089283FE0C0","C:\Windows\System32\shrpubw.exe"
"91F6B1366737F1E71BAD6FE9DF6655882D9D968B","C:\Windows\System32\shutdown.exe"
"FD4BB675F7DE68865596BA61759FFB1BED8716F5","C:\Windows\System32\SndVol.exe"
"F051AEE1679707D4791B324496CED9649103F821","C:\Windows\System32\sort.exe"
"B495F8C67828DD3935F6B66BA8ED0D78CC10D52C","C:\Windows\System32\SpatialAudioLicenseSrv.exe"
"84F9510B30BAB5F45FD2EE30EAB7F998B3372EFB","C:\Windows\System32\srdelayed.exe"
"EB78E97DEE03DC3C2F744A408087AD79FD067219","C:\Windows\System32\stordiag.exe"
"558786B4E646B138E3A75FEB456A494A2588CE38","C:\Windows\System32\subst.exe"
"96038759E1866EB4AA91D601679BAFD7B848E611","C:\Windows\System32\svchost.exe"
"263492020AD06025E58936A2772C0DF465631134","C:\Windows\System32\sxstrace.exe"
"5344FAE79ED3B81BDF45D75D53B5D6C646BD419A","C:\Windows\System32\SyncHost.exe"
"DC4CA5BBB894ED8E708BC40129C150C2771F3987","C:\Windows\System32\systeminfo.exe"
"45526CE11BD5D10073B2DA21B608A8DFA652A80A","C:\Windows\System32\SystemPropertiesAdvanced.exe"
"D8B114AF6168FCFE5FFB5785D676600DE3C3BACA","C:\Windows\System32\SystemPropertiesComputerName.exe"
"1FFF021EE069B0341723360843C251FC5FDB681A","C:\Windows\System32\SystemPropertiesDataExecutionPrevention.exe"
"E6596DD5AB131CF9E7B613A946E43741DD923DCE","C:\Windows\System32\SystemPropertiesHardware.exe"
"3230EA727E9983177CB3AB4E74EF688B94006891","C:\Windows\System32\SystemPropertiesPerformance.exe"
"8DE50722C833B82DCA0D8C9BFBE43B5EF95738AA","C:\Windows\System32\SystemPropertiesProtection.exe"
"E53C34C8A5E91EBACCBA44D44DD0E15A3644CEAB","C:\Windows\System32\SystemPropertiesRemote.exe"
"999A00EE03C6ACAFF564EE33C00A333EB3745736","C:\Windows\System32\SystemUWPLauncher.exe"
"E255EAFC27B374A4489202A6C741E2CB53095A4F","C:\Windows\System32\systray.exe"
"4FA3F15D369947026DC7BC6BA5283159B761F568","C:\Windows\System32\takeown.exe"
"16A24F8718FE0927517D6E75206BEB3988C01177","C:\Windows\System32\TapiUnattend.exe"
"C627A94EFEFF9C105B0166A66AED6D7BD7D76047","C:\Windows\System32\tar.exe"
"AE2EBB9C1413FBE08B4D066A630F1D1457E0EE1C","C:\Windows\System32\taskkill.exe"
"7F50D8C3CF3EC79122A876E969BDB65D939BECD0","C:\Windows\System32\tasklist.exe"
"C147B80C75170394D85761376FDD5F2FE3B0FF87","C:\Windows\System32\Taskmgr.exe"
"5AD4603F0AFF29B06E905BD8F665FA3DAC57ABF3","C:\Windows\System32\tcmsetup.exe"
"C3E6486195CD4AC8C163914A2EA230AB797164E6","C:\Windows\System32\TCPSVCS.EXE"
"44B58EE9E04E46CF3CD655EB8C7B6E826BF31CDB","C:\Windows\System32\ThumbnailExtractionHost.exe"
"47585F879C7458083351ADB2985E56687DC3C790","C:\Windows\System32\timeout.exe"
"01AEA8C9D7A034E8ECAC33E3C6A453E1C0D78EC2","C:\Windows\System32\TokenBrokerCookies.exe"
"6EDACF84D5512EF4F6DFEA78B60ADD7C91D3F7DF","C:\Windows\System32\TpmInit.exe"
"D13F021CA46B00151D870EA36AF7D337FAB1721F","C:\Windows\System32\TpmTool.exe"
"3B0132450099048ED049A9E999E7FD403A884DEE","C:\Windows\System32\tracerpt.exe"
"5B55CCEB017DA3F97FB1481C49CA91FAC05BC20D","C:\Windows\System32\TRACERT.EXE"
"509F20BFE552800EBDFE0A37B6189B4343D99A94","C:\Windows\System32\TSTheme.exe"
"A83078097C3F823E864B3ACF7F57C6FFF8DEC333","C:\Windows\System32\ttdinject.exe"
"AD630FB86CA8F52524B491F8A14E74A114006D52","C:\Windows\System32\tttracer.exe"
"D700BB47E27D861586DCC764F0B14A09759B43FF","C:\Windows\System32\typeperf.exe"
"96994BBFE05406E21A0969CA110C2E5F0234CE64","C:\Windows\System32\tzutil.exe"
"D9F24D699714586148342700F4490F7597AB0E7B","C:\Windows\System32\unlodctr.exe"
"D9E3F08BD0B1C7282342CEA0E9D0B52CF7C54764","C:\Windows\System32\unregmp2.exe"
"4963E4921E238D349812241EDCB564F5C36B6DFD","C:\Windows\System32\upnpcont.exe"
"33598712DFABE86851476DE7D68BF2AFE63D4CA7","C:\Windows\System32\user.exe"
"23F9FEB9882B00B520A9B4E37194F2AE5134729A","C:\Windows\System32\UserAccountBroker.exe"
"C62BF5AF3E87BB9F990BD5436941E8837ABD55DE","C:\Windows\System32\UserAccountControlSettings.exe"
"2A4291B224A998CFAAF81906529629C32ADCDB8E","C:\Windows\System32\userinit.exe"
"352673FB76C6BA6A9BBEE0D77E209F5AEDF9C7D5","C:\Windows\System32\Utilman.exe"
"A2C097DB996DCAB5AC01D11DF4DDEEBC7D0F04B6","C:\Windows\System32\verclsid.exe"
"E9B3E76652345F59164A59CC0E2A41321012C4F9","C:\Windows\System32\verifiergui.exe"
"82278696B965951D33693EDC5F0B99525027BDDE","C:\Windows\System32\w32tm.exe"
"BD67490FD205C697CC481B5D1741D63A96D136EA","C:\Windows\System32\waitfor.exe"
"4B7CE12B7BBAF945BF7A4CACE5E89D8E752FE3DE","C:\Windows\System32\wecutil.exe"
"992B106EE78D55FFC4BF3E284A7D5D0F978569FE","C:\Windows\System32\WerFault.exe"
"AF4F67A9C79C5E0324211C233D9CE7835E6ED134","C:\Windows\System32\WerFaultSecure.exe"
"BC6599A862E43682371671E6EF833B719CB26991","C:\Windows\System32\wermgr.exe"
"99369BD13B6D2DBA2A4B91A1287510B8986DAF1E","C:\Windows\System32\wevtutil.exe"
"863DD28F1702054C0F831C127A1E5EA6D9459A04","C:\Windows\System32\wextract.exe"
"A2A4EE39FD37AC45AED3C17DD32D8F0B9AB13400","C:\Windows\System32\where.exe"
"36E086A58BB94D8EAA63D5BA113348AA45611035","C:\Windows\System32\whoami.exe"
"4D82B4856FD8C479C9F0AA926A4CECA9512E6B2F","C:\Windows\System32\wiaacmgr.exe"
"488DA3D344541FCF003B03C3A28CC1D1DF714E6B","C:\Windows\System32\Windows.Media.BackgroundPlayback.exe"
"29EA647B29E2331F8859E0BD8DD2B5E8228FDF0D","C:\Windows\System32\Windows.WARP.JITService.exe"
"77BE0E1E44A6BCF15DA641C804E8A572BFD67107","C:\Windows\System32\winrs.exe"
"B207B1D5B81B812F909F2434DADE79E8D9472877","C:\Windows\System32\winrshost.exe"
"116BC7D82047B4EB2B51B442CEE076B92AC03427","C:\Windows\System32\WinRTNetMUAHostServer.exe"
"0FCA780392A495E96AA3FF92327A77B049150294","C:\Windows\System32\winver.exe"
"CD2F50FD5A7BD6291DE1948F100415044C767E63","C:\Windows\System32\wlanext.exe"
"A1ED8EAE5DD33EB9E5C66CC58326F0A9476413BC","C:\Windows\System32\wowreg32.exe"
"4EE18C311F7CC0B6F424C81AA265D9DC48397398","C:\Windows\System32\WPDShextAutoplay.exe"
"1765076E0E5B008AA14D8E5FCE5DE516E68F7771","C:\Windows\System32\write.exe"
"4565BDA12BD284EDBEC91E2A07C3EEB944FC12F7","C:\Windows\System32\wscadminui.exe"
"B57972FCCA8CC888EAB9B960DC84FA4B55991105","C:\Windows\System32\wscript.exe"
"2D1C82615D0F220D20CA05D0B7DE82F47DA0F2B6","C:\Windows\System32\WSManHTTPConfig.exe"
"F390107E236742C2C0A07463D8C9CBC040021651","C:\Windows\System32\wsmprovhost.exe"
"2ABB4D5643A058FCCAED525F878925ECEF5A660F","C:\Windows\System32\wusa.exe"
"5BBD99F2831D0D927C8B5A2C1ECC81140C7E6D8B","C:\Windows\System32\WWAHost.exe"
"2F1A2A5156623A41F6C385F83B53F0C5A1DC6924","C:\Windows\System32\xcopy.exe"
"64F9D0C258B0FD6CA49EDB722EF4270815DFB8E9","C:\Windows\System32\xwizard.exe"
"238519049ADA92169806B1889E98DB4F4C3C1ECB","C:\Windows\System32\Com\comrepl.exe"
"242C046A5FD614242E047D4C4BECE9FDC375C952","C:\Windows\System32\Com\MigRegDB.exe"
"7CC871BB0EBBFD4E0AAE497802770ECDBE5B1A46","C:\Windows\System32\Dism\DismHost.exe"
"61035693150DEE2539D73E8298906750FFF23542","C:\Windows\System32\F12\IEChooser.exe"
"459D54AC03321B99079C7A1EE971A5DF0CE01FAE","C:\Windows\System32\IME\IMEJP\IMJPDCT.EXE"
"7306A55740E225073142B0B0894FBACF87DA6B62","C:\Windows\System32\IME\IMEJP\IMJPSET.EXE"
"04CB26BEE5B66CC251FE3529A7BC19E5503F6BC3","C:\Windows\System32\IME\IMEJP\IMJPUEX.EXE"
"51EF621D56CA0F238E7C395783567E5C74AD3677","C:\Windows\System32\IME\IMEJP\imjpuexc.exe"
"AF7004ACAA6B32B01FE78B5CEE16CB7C4FF1E96C","C:\Windows\System32\IME\IMETC\IMTCLNWZ.EXE"
"607A07A73FB70393A16AC89CA4A424F2D8A7E2F0","C:\Windows\System32\IME\IMETC\IMTCPROP.exe"
"E42F17588BC8A2FA0F54F6791EF69844C8D15129","C:\Windows\System32\IME\SHARED\IMCCPHR.exe"
"E0467228C14E436554DAD233969820E5B9BFFDE0","C:\Windows\System32\IME\SHARED\imecfmui.exe"
"0ED3B0763FF7675477E64EE316285E0EBA4BFC69","C:\Windows\System32\IME\SHARED\IMEPADSV.EXE"
"432103579DF1833A08728FF17B924C831D171B6E","C:\Windows\System32\IME\SHARED\IMESEARCH.EXE"
"C274597DAB07491C3CA8D9863383145771E4EDBB","C:\Windows\System32\IME\SHARED\IMEWDBLD.EXE"
"9DD717434E2598F3EAB73032A500DE93558541FB","C:\Windows\System32\InstallShield\setup.exe"
"13CB580AA1D2823CA0F748B1FC262B7DB1689F19","C:\Windows\System32\InstallShield\_isdel.exe"
"7E9E12588C2112F9EBAA27917686C057D78D160E","C:\Windows\System32\Macromed\Flash\FlashUtil_ActiveX.exe"
"800D84A43E53984A5E515138A6EE49902B563F9B","C:\Windows\System32\Speech_OneCore\Common\SpeechModelDownload.exe"
